"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"Ighv1.61",42.7101898326114,-7.36782418242288,1.98709161527213,-3.70281074404073,0.000213223946684908,0.00177401639683714,"Ighv1",NA
"Ighv14.1",101.005995247692,-7.33366039631309,3.05211376578125,-2.39953715959813,0.0164158135532401,0.0622507320199548,"Ighv14",NA
"Mcpt1",59.4734702399285,7.27401250165587,1.03220904907426,7.03734627028372,1.95935514778218e-12,1.59437722809726e-10,"Mcpt1","17224"
"Mcpt4",1629.0955147119,7.23983610836127,1.02506780489141,7.05303207637779,1.75060474522523e-12,1.47064973536127e-10,"Mcpt4","17227"
"Samd3",14.5294014778905,-7.18757725014539,1.51481312461578,-4.73825921726546,2.15561960458474e-06,3.51454372544534e-05,"Samd3","268288"
"Gm12866",10.7333159201414,7.1865308111171,1.62238384262382,4.42344815238715,9.7137951573589e-06,0.000130393399324732,"Gm12866","433751"
"Ccl7",9.48852009506105,7.18583989563484,1.6532798509707,4.34036614637361,1.42245496085574e-05,0.000180968365651481,"Ccl7","20306"
"Igkv6.23",743.404251073115,-7.17809300871829,1.01946476712631,-7.03123172066444,2.04718184876232e-12,1.65933685007102e-10,"Igkv6",NA
"AC125149.2.1",8.07391536571324,-7.16306036001913,4.71455266325394,-1.51722991998188,0.129208644689875,0.297633145794283,"AC125149",NA
"Fam184a",51.632114246523,-7.13384661922994,1.36905651984976,-5.20347152651646,1.95599733611355e-07,4.4212358087534e-06,"Fam184a","75906"
"Ighv5.9",25.7491866209341,-7.12817682805911,2.67057018088403,-2.66541462905978,0.0076893452251106,0.0343496046116351,"Ighv5",NA
"Mapk11",29.9664120878716,-7.11657866450101,1.27187180923297,-5.58749601407297,2.30367044061202e-08,6.82873737752849e-07,"Mapk11","19094"
"Chrnb4",20.9029749543722,-7.05041727064359,1.74341194251792,-4.03829817781073,5.38403876518045e-05,0.000562531744096145,"Chrnb4","108015"
"Zfp708",16.1927877793085,7.03445953410617,4.7145109198494,1.48996569390289,0.136233256501439,0.309103604243004,"Zfp708","432769"
"P3h2",29.2774358038461,-7.03230860335626,1.31827677331091,-5.32688487389444,9.99114450231276e-08,2.45926747832728e-06,"P3h2","210530"
"Gm49323",5.77100097023798,-7.02385653358904,4.71484905488732,-1.48760998537559,0.13685377854839,0.310148089217899,"Gm49323",NA
"Adamtsl1",22.4600219617418,-6.9878438569053,1.35435121676745,-5.15216715613836,2.57493361098709e-07,5.64797805792623e-06,"Adamtsl1","77739"
"Ighv1.34",24.6125422833001,-6.98090666649752,4.71494642443139,-1.47846996317423,0.13928203102718,0.314214589253175,"Ighv1",NA
"Cma2",8.40830607725527,6.97694316723057,1.50156057106579,4.63980161804964,3.48743795740747e-06,5.38826043307558e-05,"Cma2","545055"
"Fez1",5.17903427139397,6.94282774138674,4.71470213742201,1.47046993411499,0.141434522805125,0.317615405650038,"Fez1","235180"
"Igkv4.60",18.5243658370264,-6.90628806340937,1.77035694624649,-3.89542237684377,9.80277531491634e-05,0.000924579944475064,"Igkv4",NA
"Nuggc",38.6290330091953,-6.85629467766252,1.31941280481744,-5.18889513021649,2.11545483196486e-07,4.74035505002926e-06,"Nuggc","100503545"
"Fbxo16",15.5065021467989,6.8134721480827,1.40616747076202,4.83830858666913,1.30948722499534e-06,2.30660950073458e-05,"Fbxo16","50759"
"Rnase12",22.4013475349496,6.79890286882842,1.40637957901924,4.8272194577532,1.38452524734002e-06,2.40610543402892e-05,"Rnase12","497106"
"Otop1",4.85171411416714,6.78640809384265,4.62781099593254,1.4642793536293,0.143117636009356,0.320216837092317,"Otop1","21906"
"Fat3",5.79025861298062,6.76847708220635,2.27365401347271,2.97251782468154,0.00295368059151271,0.0156668896405646,"Fat3","270120"
"Gm2174",9.10301855682787,6.75068462628787,4.71514349314754,1.42958207657604,0.152837002745596,0.335701048689649,"Gm2174","100039346"
"X6030407O03Rik.1",4.26905565096138,-6.73250514905343,2.81124314855837,-2.39129267509315,0.0167891632345172,0.0634025622345992,"X6030407O03Rik",NA
"Olfr1033",10.038695156114,6.71115702811094,1.76666726738186,3.79310646200053,0.000148774332728794,0.00131308694348043,"Olfr1033","258571"
"Gm8922",29.5147860986891,-6.64701979377991,1.36673413785806,-4.85611620426881,1.19710466871932e-06,2.13584882854048e-05,"Gm8922","668008"
"Igkv4.80",50.264226180517,-6.61971793429468,1.34082618567829,-4.92958595595372,8.24040735844072e-07,1.54729489046649e-05,"Igkv4",NA
"Igkv4.78",26.2826671660429,-6.59972724829761,1.48966282281722,-4.42363677696894,9.70531390022807e-06,0.000130393399324732,"Igkv4",NA
"Ighv1.80",137.697652852182,-6.59771895068338,1.0551789556631,-6.24322435102347,4.28641385150534e-10,1.98091508727697e-08,"Ighv1",NA
"Bcl11b",10.4919316148801,-6.56368434764396,1.5768594346844,-4.1561626886265,3.23637407642856e-05,0.000365766678027738,"Bcl11b","58208"
"Cfap69",5.94156418481876,-6.54646280450681,4.71611274027358,-1.38598527314418,0.165751400414098,0.353878131350193,"Cfap69","207686"
"Vwa3b",6.10864905667492,-6.54192970105247,2.36445711634397,-2.7625494477787,0.00573518738013439,0.0269486272956949,"Vwa3b","70853"
"Klrb1c",7.38348789956166,-6.53027505677373,2.46415083981579,-2.64605354161726,0.00814369255346259,0.0359764999966678,"Klrb1c","17059"
"Ighv1.15",100.9429176588,-6.50880802355952,1.2839893594498,-5.0614189095339,4.16147730823202e-07,8.51584360412371e-06,"Ighv1",NA
"Rtn4rl1",26.7836291871946,-6.50580714341881,1.41881497439532,-4.57833280635288,4.68696570048492e-06,6.93684295899159e-05,"Rtn4rl1","237847"
"Themis",9.65474500504155,-6.50297399991644,1.55179459474861,-4.18417103777083,2.86208569080831e-05,0.000329934878245958,"Themis","210757"
"Igkv4.53",707.339458475398,-6.50029562567395,0.664106393527178,-9.77297566915886,1.47067850025823e-22,5.00271784923907e-20,"Igkv4",NA
"Igkv3.9",17.213840069821,-6.49990394947259,4.39214185753443,-1.47761710800383,0.139510292568201,0.314553794500724,"Igkv3",NA
"Gm8897",27.3577084169033,-6.47758943620115,1.27771286856897,-5.06184886706574,4.15210118065027e-07,8.50504437300031e-06,"Gm8897","667961"
"H2ac18",10.7843380666146,-6.47510805324641,4.71634013304013,-1.37078918629201,0.170440682885132,0.361509165886383,"H2ac18","15267"
"Pparg",33.4940255526856,-6.47091080201143,1.51547340345769,-4.26329540806871,2.01433933656382e-05,0.000244419557381864,"Pparg","19016"
"Igkv9.120",200.381601810295,-6.45408111108831,1.35668386722496,-4.74987671539828,2.03540696991975e-06,3.33344077551971e-05,"Igkv9",NA
"Tox2",16.8938163178459,-6.44539088690867,1.37560859667416,-4.67821363029255,2.8938496534664e-06,4.57678203577955e-05,"Tox2","269389"
"Lrriq3",8.31362503088801,6.41910874360233,1.36725202629821,4.68758401547576,2.76449223155731e-06,4.39228283344672e-05,"Lrriq3","74435"
"Ighv5.9.1",280.419192852983,-6.41682499823998,3.01051037288193,-2.1281524408457,NA,NA,"Ighv5",NA
"Gm5861",25.0147143507766,-6.4154266798107,1.29140670391282,-4.96003827485404,7.04792915358155e-07,1.34787585195223e-05,"Gm5861","545728"
"Rimkla",16.6709067925095,-6.38250376891328,1.48788232718258,-4.28293531853431,1.84443802044586e-05,0.000226596145199832,"Rimkla","194237"
"Atcay",7.07136390851768,-6.34599277724783,1.7548778875794,-3.61050351257625,0.00030560316280287,0.00240563946440044,"Atcay","16467"
"Ndrg4",12.7376722498231,-6.3215861940249,1.35983058696988,-4.64145037955724,3.45972109149685e-06,5.35340884776731e-05,"Ndrg4","234593"
"Gm42715",18.2391890618317,-6.31684105966064,3.02155526135906,-2.08728304271486,NA,NA,"Gm42715",NA
"Ighv3.1",14.4694846344552,-6.2989530500072,1.75292900014148,-3.58768270106754,0.000333629946125703,0.00259378845339391,"Ighv3",NA
"Igsf10",9.25732881396313,-6.29234843725714,1.48214159560925,-4.23869652931151,2.24821320987145e-05,0.000269033587686462,"Igsf10","242050"
"Sidt1",17.5612918194402,-6.27601940867336,1.60763948837372,-3.89765208803873,9.71298223452727e-05,0.000919454294554931,"Sidt1","320007"
"Cdh16",8.90390316909438,-6.25133369702699,1.40993818596087,-4.42667186347149,9.569814002657e-06,0.000128943922438398,"Cdh16","12556"
"Sprr2d",24.9717098146452,-6.24671476296713,1.24738118111032,-4.99984676489645,5.73758953587045e-07,1.13170135807331e-05,"Sprr2d","20758"
"Klra8",8.43271806722478,-6.24426345905158,1.50230091876658,-4.14981005547814,3.32751281313089e-05,0.000374232470853475,"Klra8","16639"
"Trgc2",17.6346346517798,-6.24119900537376,1.39766000754069,-4.45830815202199,8.26090864190413e-06,0.000113594336858523,"Trgc2","107574"
"Mrgpra4",4.29994617017322,6.22895962750344,1.92730434929061,3.22676573100272,0.00125197919127159,0.00770877395219154,"Mrgpra4","235854"
"Ctsj",3.91484103319471,6.21739606945292,2.26070922906995,2.74577375525937,0.00603683787505469,NA,"Ctsj","26898"
"Gm13605",2.97849973754118,-6.21310683449965,3.25052604123596,-1.90833937516803,0.0563473669632392,NA,"Gm13605","100504493"
"Gm6460",24.8056577092099,-6.20966959495032,1.25843257119293,-4.92650121815691,8.37150906311156e-07,1.5677690709347e-05,"Gm6460","623898"
"Sprr2c.ps",8.64791069269797,-6.20898072677681,1.38175200639464,-4.48631932364738,7.24641118796559e-06,0.000101322797944937,"Sprr2c",NA
"H3c14",3.90648701734459,-6.20218805461118,3.24902400139238,-1.90586097608313,0.0566682452501628,NA,"H3c14","15077"
"Gm32742",17.8741206858818,-6.20182315531297,1.54046026264026,-4.01946308222228,5.83309207098372e-05,0.000602172440163742,"Gm32742","102635385"
"Ighv5.15",5.74289975689511,-6.17838683205169,1.66056437009009,-3.7146327737461,0.000203499000342875,0.00170886453141022,"Ighv5",NA
"Pgc",3.03727878458759,6.1730615304902,3.24750710020546,1.89778231126894,0.0577247643059592,NA,"Pgc","109820"
"Grin2c",3.39857153054571,-6.17109515428054,2.14642680908221,-2.8703961058495,0.00409957892190343,NA,"Grin2c","14813"
"Sema3e",3.73771569958754,6.17054875440739,2.23522397851061,2.75612145075159,0.00584912740788835,NA,"Sema3e","20349"
"Iigp1",795.214514974182,-6.17042692913181,1.33456441976195,-4.61605812196811,3.91097456694654e-06,5.94090206911718e-05,"Iigp1","60440"
"Asb4",7.27068309155664,6.17036098591989,1.93534589867516,3.18308008410123,0.00145717304881984,0.00871364287118494,"Asb4","65255"
"Igkv4.63",167.966517901136,-6.16325254670476,1.00353717330709,-6.13156414169209,8.70192373209393e-10,3.64777610991816e-08,"Igkv4",NA
"Irf6",10.9367545777525,6.14899335428813,1.3300099296689,4.61575001610431,3.91678190475267e-06,5.94537121606569e-05,"Irf6","54139"
"Bpifb5",3.99638573952792,6.14817266006097,2.85325622723165,2.15128687058592,0.0314535639270725,0.103794760096494,"Bpifb5","228802"
"Prg3",200.961375620109,6.13963294981163,1.15029735860369,5.32873774243226,9.88976796872204e-08,2.44010327409016e-06,"Prg3","53856"
"Hepacam2",15.314957795172,-6.13227901585132,1.5233846129488,-4.01886625597492,5.84788519926578e-05,0.00060309949246901,"Hepacam2","101202"
"Igkv3.10",132.683225448141,-6.10255870967271,1.25909777752837,-4.83882889669814,1.30606423208383e-06,2.30253464874592e-05,"Igkv3",NA
"Ighv2.4",21.358954976424,-6.09344895044117,1.33629949781663,-4.55245920572511,5.30224446012909e-06,7.71539779436737e-05,"Ighv2",NA
"Abat",9.72329166863919,6.08231230675922,1.31025918149403,4.63443598985905,3.57911957152261e-06,5.50940141758859e-05,"Abat","268860"
"Prg2",1306.23276728839,6.0738301445669,0.382638505849345,15.8474122490808,1.46490029473161e-56,3.37740901285343e-53,"Prg2","19074"
"Epx",708.330202796641,6.06406082077851,0.981137420292194,6.17045145314663,6.80952813753316e-10,2.94370226778777e-08,"Epx","13861"
"Gm44973",4.58687025389666,6.05902174770083,4.71732252249126,1.28229980436154,0.199737496574232,0.404701987492951,"Gm44973",NA
"Slc12a8",5.44633544895806,-6.05847748946002,2.28504505299774,-2.64698391024065,0.00812132169708013,0.0359006018778041,"Slc12a8","171286"
"Ighv2.6.8",32.9361676553463,-6.05584093117299,1.44464559850086,-4.18499937801139,2.85166882075072e-05,0.000328916776156628,"Ighv2",NA
"Gprin2",10.4263800651209,-6.05580586699976,1.42553450369641,-4.24107999583523,2.22446830818093e-05,0.000266653480039019,"Gprin2","432839"
"Igkv12.44",346.01731728557,-6.05275973603879,0.839669581911983,-7.19659240516851,6.17359553281074e-13,5.47444903016337e-11,"Igkv12",NA
"Ptprg",6.63511354326798,6.04980125886943,1.629418705856,3.70672144437944,0.000209959655639014,0.00175247902434012,"Ptprg","19270"
"Ccdc102a",48.9998590473313,-6.04724187862567,1.35623704936842,-4.45146508970327,8.52863995452887e-06,0.000116580552738125,"Ccdc102a","234582"
"Myh7",2.72816936970647,6.01793589029775,3.63435622116514,1.653094943008,0.098311542377378,NA,"Myh7","140781"
"Gm8906",21.6743510066301,-6.01001294182569,1.32093167935404,-4.54225834356537,5.56547779759013e-06,8.03926448039073e-05,"Gm8906","101055944"
"Gstp3",44.3044499806007,-6.00375521789489,1.58929571933023,-3.77132785610271,0.000162381159586573,0.00141097531885318,"Gstp3","225884"
"Fam124b",7.44739224550699,-6.00324470452328,1.97040624489917,-3.04162896358968,0.00235301743832615,0.0129612720587384,"Fam124b","241128"
"Igkv1.133",63.6351696490724,-5.99791513696776,1.34323327068927,-4.45783712154116,8.27907699228948e-06,0.000113709844933416,"Igkv1",NA
"Igkv6.25",602.018488154497,-5.99300504395303,1.33528052890056,-4.48071016873084,7.43950807656909e-06,0.000103465008437539,"Igkv6",NA
"Ly6g6f",7.87155448874982,-5.96853108681112,1.97487131051234,-3.01717436224506,0.00255143006711522,0.0138657769551456,"Ly6g6f","433099"
"Cdh6",11.0032544691793,5.96372950373107,1.35465565424034,4.3950132161592,1.10766014506038e-05,0.000145560152058283,"Cdh6","12563"
"Sema3c",4.87082008655188,5.94836951274621,4.71777861625468,1.25872152887507,0.208130932430632,0.416497621411158,"Sema3c","20348"
"Nol3",8.72695362724853,5.946162611755,1.53751050366813,3.86089239559193,0.000112973651591258,0.00104651931719581,"Nol3","78688"
"Ighv1.53",151.34160585674,-5.94394792446917,1.2823565107606,-4.6273777024375,3.70324778161046e-06,5.66684302864432e-05,"Ighv1",NA
"Rem2",16.2989712782269,-5.92818089623628,1.48093701631642,-3.99624077933897,6.43562790458711e-05,0.000651729033773463,"Rem2","140743"
"Gm48747",2.43828345425294,-5.9244053803543,3.50201855667237,-1.68885609389066,0.0912470110542616,NA,"Gm48747",NA
"Gm47062",4.95550264620609,5.92396197443211,1.66127712841202,3.55988887903679,0.000371011752312175,0.00283345375799692,"Gm47062",NA
"Trbv13.2",39.3373040443666,-5.91614408408449,1.69722791770229,-3.4798768170631,0.000501644374306721,0.00361302352199391,"Trbv13",NA
"Klra4",6.35315564336995,-5.91584224231993,2.13547983412501,-2.7655809003412,0.005682150887132,0.0267782491274106,"Klra4","16635"
"Galnt18",2.95836949242885,5.91397191574611,3.05364924620621,1.93341521560837,0.0531850683455409,NA,"Galnt18","233733"
"Gas6",7.16774660897737,5.90283048460102,2.01111064660068,2.93013738183003,0.00338812175296189,0.0174797430069516,"Gas6","14456"
"Dmrta2",13.5099432327419,5.88700413434352,1.33662762430169,4.39688962542123,1.0981315018501e-05,0.000144757018939823,"Dmrta2","242620"
"Wnt11",4.83056508498218,-5.88207161433277,2.0648304884239,-2.84385166107023,0.00445717935594417,0.0220098807546242,"Wnt11","22411"
"Tbr1",7.957968929497,-5.88200452608706,1.79265547038384,-3.27559010813705,0.00105441471808208,0.00667249326020221,"Tbr1","21375"
"Ighv1.22",9582.51211590577,-5.8758672731298,0.238202468636215,-24.6255519798504,6.72800769000228e-134,1.39606159567547e-129,"Ighv1",NA
"Cma1",2362.4455852136,5.87544439303996,0.341992795460624,17.1507834986404,6.20107339976405e-66,2.14453788408507e-62,"Cma1","17228"
"X4933433H22Rik",15.3134157136952,-5.87522654459746,1.38973902964718,-4.22037981194679,2.43891059189974e-05,0.000288361223828601,"X4933433H22Rik",NA
"Asap3",6.01852322911784,-5.8699074651578,2.53782282895733,-2.30902937679276,0.0209419511461133,0.0755221385513841,"Asap3","230837"
"Fam171b",5.56988399060587,-5.84009290403071,1.82823151395951,-3.18892484869388,0.00142802997113701,0.00858141381439122,"Fam171b","241520"
"Pou4f1",10.1896888980607,5.83927949447987,1.47828152969198,3.94328101744901,8.03743816992985e-05,0.000783725761400585,"Pou4f1","18996"
"Gm8879",23.174477290003,-5.83040388652529,1.29565598441112,-4.49224482158408,7.04763387134375e-06,9.88765401152013e-05,"Gm8879","667916"
"Lrrc74b",3.3753168935675,5.82998964612385,1.98467672949166,2.93246227944364,0.00336285770670009,NA,"Lrrc74b","74685"
"Ighv1.54",32.2502817332086,-5.79963790627382,1.41031286537486,-4.10521526706413,4.0393854744423e-05,0.000443242985693695,"Ighv1",NA
"Enthd1",5.10211837446641,5.7924948683576,1.56453577164845,3.69598124449719,0.000219039143409156,0.00181078176324302,"Enthd1","383075"
"Gm43391",2.3251762995078,5.78753927447057,3.57428770850306,1.61641696070691,0.106004193771662,NA,"Gm43391",NA
"Gm21847",2.38306358192393,5.7862611189189,2.83235144423866,2.03938714267557,0.0414114045986968,NA,"Gm21847","105242428"
"X2810455O05Rik",4.02210988478685,-5.78431638021358,2.90180958517404,-1.98990189077733,0.0466017440520834,0.140427852030312,"X2810455O05Rik",NA
"Rgs7bp",11.6731793487748,-5.7792137043557,1.39604112724147,-4.13255282511303,3.58756279298863e-05,0.000399795531442074,"Rgs7bp","52882"
"Gm5627",4.5928659189526,5.77643704072665,2.15087716296685,2.68096995031209,0.00734091076061385,0.0330564015370524,"Gm5627","434510"
"Ndst3",6.4186262206766,5.77567768427135,1.73658620799015,3.32012177555199,0.000899781900769006,0.00584260465002041,"Ndst3","83398"
"Slc13a5",2.65545767094091,5.77509732550627,3.48245038313374,1.65547149025522,0.0978288948875365,NA,"Slc13a5","237831"
"Syt5",19.937426995965,-5.77445603400925,1.70882897230848,-3.37333702051059,0.000742629953715991,0.00498691635585981,"Syt5","53420"
"Klra1",6.89957649428398,-5.77395880767996,2.03253606570594,-2.83584577166065,0.00457045111449246,0.0224612963914797,"Klra1","16627"
"Gm21451",28.8472507721807,5.76544725506721,0.903088278081943,6.37307270479817,1.85277995169803e-10,9.28627632795509e-09,"Gm21451","100862072"
"Igkv3.4",189.350767922037,-5.74299350901202,1.00259419293431,-5.71815950003975,1.07684040924773e-08,3.50904080769613e-07,"Igkv3",NA
"Col28a1",6.34501190110132,-5.73327965283563,1.62776486240958,-3.51603587533119,0.000438041790057764,0.00323349951750217,"Col28a1","213945"
"Spo11",8.61504915762825,-5.73107715371222,1.80121356540858,-3.17623476948136,0.00149200152936617,0.00887332523197132,"Spo11","26972"
"Ncald",7.82465117504919,-5.73045233473131,1.42761479707836,-4.00699988991312,6.14948917488742e-05,0.000629200692203718,"Ncald","52589"
"Bcas1os2",4.69744813975976,5.7290031171459,1.6243014259685,3.52090013941587,0.000430084551517054,0.00318951195281589,"Bcas1os2","73303"
"Ccbe1",5.62069041341316,-5.7276950494135,2.13639792380901,-2.67632494194684,0.00744344395365091,0.0334258311212768,"Ccbe1","320924"
"D630030B08Rik",2.3814944702757,-5.72650483197557,2.69834131156539,-2.11852548359024,0.0341305890423618,NA,"D630030B08Rik","319941"
"Igkv6.32",1037.07576372773,-5.72638938349617,0.594870402287592,-9.60947016612967,7.29232538112496e-22,2.32793464089758e-19,"Igkv6",NA
"Ighv1.20",7.51617919183197,-5.72605597011178,3.85413464787664,-1.4830971131901,NA,NA,"Ighv1",NA
"Klri1",11.5036804366221,-5.72332602108861,2.01077263763885,-2.84135854752703,0.00449217754149942,0.0221669433625608,"Klri1","503550"
"Col20a1",44.7475587257622,5.71388520727683,2.9920485933424,1.90634778458095,0.0566050984273071,0.162343578765255,"Col20a1","73368"
"Rprm",73.6951890288155,5.70881779890374,0.694718268560019,8.2030631074608,2.34338103586254e-16,3.92138358823771e-14,"Rprm","67874"
"Foxs1",3.56874127371658,5.70764264961598,2.39616030264062,2.37782198600697,0.0174152310341935,NA,"Foxs1","14239"
"Gm45885",2.93629226068512,-5.6878358523759,2.09560249860658,-2.70940498312597,0.00674040085582231,NA,"Gm45885",NA
"Igkv4.86",70.8367126080775,-5.68776943772458,0.978567444230792,-5.80212377920218,6.54801937274438e-09,2.23840859941426e-07,"Igkv4",NA
"X2610528A11Rik",5.4847306289949,-5.68672246392548,2.03549206944212,-2.78886985075866,0.00528923158703208,0.0252302426277967,"X2610528A11Rik",NA
"Gm11127",20.0460977297029,5.68285864395912,4.6972880513713,1.20768804934222,0.227167276548524,0.441897533362882,"Gm11127","100529082"
"Igkv1.132",64.8483385134131,-5.67771867712388,2.15300692168964,-2.63246653785765,0.00847673726988405,0.03710025276315,"Igkv1",NA
"Pwwp3b",6.2978006584146,-5.67488218495988,1.62947109277559,-3.47651591370699,0.000507974081418985,0.00364974452543073,"Pwwp3b","245631"
"Igkv6.13",197.872865740611,-5.66774036380896,1.25979528008286,-4.49099981025239,7.08896143015206e-06,9.93220456959184e-05,"Igkv6",NA
"Igkv2.137",289.825213391186,-5.65379000626797,1.35851090137736,-4.15439434497426,3.26150275519922e-05,0.00036840599983878,"Igkv2",NA
"Gm49333",8.86995876389433,5.64366433523658,2.03747604192834,2.76502114346566,0.00569191063338962,0.0267958218141149,"Gm49333",NA
"Igkv4.55",666.727026402181,-5.64312905138195,1.50580449705102,-3.74094317184861,0.0001833309739192,0.00156290785079022,"Igkv4",NA
"Olfr1034",3.03043768210739,5.63649000185312,2.98145096758132,1.88716502905213,0.0591381323607636,NA,"Olfr1034","258216"
"Igkv4.72.1",366.600466229192,-5.63034979607601,1.21015230731191,-4.64433258699511,3.41177572667226e-06,5.29501468425201e-05,"Igkv4",NA
"Igkv4.79",319.976458597536,-5.62928915044379,1.61037504522234,-3.48942885516954,0.000484053889153646,0.00351315781739705,"Igkv4",NA
"Gbp2b",8.34563396978151,-5.61721249710829,1.64095587537754,-3.41704038557297,0.00063305887803933,0.00436991740496211,"Gbp2b","14468"
"C330018A13Rik",3.55104822551351,5.61493697351657,2.36849054776501,2.36645950679668,0.0179591387466891,NA,"C330018A13Rik","320805"
"Spry3",4.29673480678434,5.60169793138402,2.57667619063411,2.17012054200258,0.0299977153957548,0.100024521044819,"Spry3","236576"
"Ighv3.6",624.992407436905,-5.60112873544911,0.889151607494176,-6.28816130829042,3.21248022207363e-10,1.53592084350294e-08,"Ighv3",NA
"Zfp981",5.3389107469116,5.59092288534333,1.8497567429084,3.01711179415319,0.00255195677346598,0.0138657769551456,"Zfp981","100041433"
"Gfpt2",20.4071511260314,5.57717191811651,1.32691723832163,4.19556831227712,2.72188232041496e-05,0.000316941964919251,"Gfpt2","14584"
"Scube1",7.65849853485795,-5.57189541361327,1.55951738067001,-3.56642092133896,0.000361889945046676,0.00277464074190092,"Scube1","64706"
"Gm19178",13.5046703400067,-5.56864672136558,1.50612192193916,-3.69070168914926,0.000223636285803357,0.00184214956136773,"Gm19178","100418389"
"Gfra1",2.10956083736765,-5.56832937059253,3.17848190584602,-1.7487371440968,0.0803364662820113,NA,"Gfra1","14585"
"Ighv1.19",193.159477493309,-5.56492281369904,1.66570836258569,-3.33487118061657,0.000853389226546202,0.00558293939881325,"Ighv1",NA
"D030025E07Rik",9.12341806029829,-5.56490245722401,1.7034741746805,-3.26092554838166,0.00111049194202842,0.00696785842065007,"D030025E07Rik","402774"
"Gm29642",3.09015087639648,-5.5594440598556,2.87308030444099,-1.93153113446836,0.0534174028790507,NA,"Gm29642","102631685"
"Actg2",1.89288663759875,-5.55904840417933,4.72051770849686,-1.1755169129418,0.239787974777568,NA,"Actg2","11468"
"Ighv1.50",175.768752264722,-5.55602568333375,1.03094854574793,-5.37953684129817,7.46777119852542e-08,1.91068128692235e-06,"Ighv1",NA
"Cpeb1",3.94804021723495,5.55370823741821,2.45030005298031,2.26246097112694,0.0236689375728527,NA,"Cpeb1","12877"
"Igkv4.90",23.2762710594871,-5.5537033036376,1.42264239863067,-3.8967651385714,9.74860731227492e-05,0.000921351920857687,"Igkv4",NA
"Ighv1.47",96.1633170042401,-5.54344939057871,2.07112611755191,-2.67171049782295,0.00754657241520959,0.0337991317970211,"Ighv1",NA
"Fcrlb",8.61874639968535,5.52704952730421,1.67055979086044,3.30251545469234,0.000958218074891156,0.00615764170145292,"Fcrlb","435653"
"Gm47815",3.94479093532839,5.52040147702224,2.38881287418445,2.30675308919018,0.0210685887836156,NA,"Gm47815","115487448"
"Igkv13.84",94.4142991417118,-5.51398717825794,1.56274599001057,-3.52199731334503,0.000428308484017325,0.00317974992606779,"Igkv13",NA
"Igkv17.127",1447.665013381,-5.50813687907914,0.507786479267096,-10.8276551337381,2.54591421787361e-27,1.32069300052194e-24,"Igkv17",NA
"Batf3",10.6378369916216,-5.50789383899591,1.50558656529823,-3.65166239239579,0.000260548262072912,0.00209387158714676,"Batf3","381319"
"Gm9710",2.84490129783558,-5.50744990175819,2.12841279154089,-2.58288708074257,0.00979773848790091,NA,"Gm9710","677270"
"Gm8926",14.0787101855337,-5.50737476818488,1.36377779645973,-4.03099007950978,5.55423882689195e-05,0.000577117955222874,"Gm8926","668017"
"Klhdc8a",6.15378826948188,5.50385781157987,2.17915565247622,2.52109472094712,0.0116990355182804,0.0477488172707154,"Klhdc8a","213417"
"Gm11837",11.8025814320017,-5.50132188463393,1.75229983414097,-3.13377983473128,0.00172570283938207,0.00998559228030616,"Gm11837","100038514"
"Gm49384",1.8175511383684,-5.50046103069867,4.72088588325368,-1.16301498627088,0.244823422147322,NA,"Gm49384",NA
"Ighv1.62",14.3685607679439,-5.50021263859778,3.18012834075301,-1.72641228602043,0.0842732670331166,0.217935580322334,"Ighv1",NA
"Gm34471",3.13600915029991,5.49720515136988,2.46161412324743,2.22910857536477,0.025806681486577,NA,"Gm34471","102637735"
"Rbms3",10.529610207726,5.49629914937549,2.0139872024471,2.72409831736237,0.00644773091372283,0.0296752826982477,"Rbms3","207181"
"Gm14866",1.76370810473647,-5.45699765684298,3.98044981799263,-1.36843771581322,0.171175105397984,NA,"Gm14866","100313945"
"Gm31805",5.42020465111844,-5.45662815781541,1.81025649577099,-3.00876045496288,0.00262315851395684,0.0141783118428248,"Gm31805","102634150"
"Igkv3.12",584.419685126539,-5.45530513007509,1.26013464047755,-4.32120898447128,1.55176614396621e-05,0.000194321952246825,"Igkv3",NA
"Lpar5",63.3062433340315,5.45432494921749,2.32205596397438,2.34461401175668,0.0190467862391799,0.0700336600520557,"Lpar5","381810"
"Syne3",181.567979623055,-5.45111482401289,1.81266339642238,-3.00172378101303,NA,NA,"Syne3","212073"
"Cstdc3",1.94976675311778,-5.44885233102894,4.28247463221242,-1.27002558056464,0.204075518304112,NA,"Cstdc3","209324"
"Ighv1.49",4.24737753955855,-5.44863157416543,2.49699827233919,-2.17806781623062,0.0294009882365372,0.0984461039064302,"Ighv1",NA
"Pigr",2.88001989168469,-5.44749382566256,2.5071181416882,-2.16882233639024,0.0300961747717493,NA,"Pigr","18703"
"Vmn2r.ps3",2.09859323254481,-5.44728130284092,2.91422134979779,-1.86577498762,0.0620728531647513,NA,"Vmn2r",NA
"Jchain",8679.52529014986,-5.44702465736962,0.275637070823139,-19.7253027001519,1.30772281897752e-86,1.35676242468917e-82,"Jchain","16069"
"Fgfr3",8.9476115019636,-5.43939239848556,2.17879601833011,-2.49192322402297,0.012705349793154,0.0510329090607717,"Fgfr3","14184"
